id,price,brand,model,processor,ram memory,display size,storage capacity,cpu cores,graphics card,rating,reviews,name
767a5286f4,80000,asus,VivoBook F415EA,5.0,8,14.0,256,4,,0.0,0,"Asus VivoBook F415EA i5 11th Gen 8GB RAM 256GB SSD 14"" FHD display"
c7f19a4a7a,69999,dell,Inspiron 3520,5.0,16,15.6,512,10,,0.0,0,"Dell Inspiron 3520 i5 12th Gen | 16GB RAM | 512GB SSD | 15.6"" 120Hz FHD | Black"
49dff1014c,33999,lenovo,Ideapad 1,2.0,4,15.6,256,2,,0.0,0,"Lenovo Ideapad 1 Celeron | 4GB RAM | 256GB SSD | 15.6"" HD Display Laptop"
a2640453f0,270000,dell,Alienware M15,7.0,16,15.6,1024,6,2070.0,0.0,0,"Dell Alienware M15 R3 I7 10th Gen / RTX 2070 SUPER / 16GB RAM / 512GB SSD / 15.6"" FHD 300Hz Display"
d348470c37,96898,hp,240 G9,7.0,8,14.0,512,10,,0.0,0,HP 240 G9 Notebook With I7 Processor 8 GB RAM 512 GB SSD 14 Inch 12th Gen
4bd7f78298,187999,lenovo,Legion 5i,7.0,16,15.6,1024,8,,0.0,0,Lenovo Legion 5i Pro | Intel i7-12700H | 16 GB DDR5 RAM | 1 TB SSD | 16″ WQXGA resolution 2560 x 1600 pixels 165 Hz | RTX 3060 with 6 GB | Windows 11 Genuine |
6de452cbf5,98700,dell,inspiron 3501,5.0,8,15.6,256,6,,0.0,0,Dell inspiron 3501 core-i5-11th GEN/8GB/256GB SSD
2e6842e22e,134990,lenovo,ThinkPad E16,5.0,16,15.6,512,6,2000.0,0.0,0,"Lenovo ThinkPad E16 Ryzen 5 7530U (6 Cores)/ 16GB RAM/ 512GB SSD/16"" FHD IPS/Backlit Keyboard/ Win 11 Professional"
37c5e95a9c,45500,acer,Aspire 3,3.0,4,15.6,256,4,,0.0,0,"Acer Aspire 3 AMD Ryzen 3 7320U | 4GB RAM | 256GB SSD | 15.6"" FHD | Silver"
4601c773ae,146666,lenovo,Flex 5,7.0,16,15.6,512,4,,0.0,0,Lenovo Flex 5 X360 Touch With Intel i7 11th Processor 15.6 Inch Full HD IPS Display 16GB RAM 512GB ROM
29c56e608d,87000,acer,Aspire 5,5.0,8,15.6,512,10,,0.0,0,"Acer Aspire 5 Intel Core i5-1335U, 8GB RAM, 512GB SSD, 15.6″ FHD, Intel Iris Xe Graphics, Steel Gray"
b0a049e082,43000,dell,Inspiron 3511,3.0,8,15.6,256,4,1500.0,0.0,0,"Dell Inspiron 3511 i3 11th Gen | 8GB RAM | 256GB SSD | 15.6"" FHD Display"
575af50503,384790,lenovo,Legion Pro,9.0,32,16.0,1024,10,2800.0,0.0,0,Lenovo Legion Pro 7i 13Th Gen i9-13900HX 16″ QHD+ IPS 240Hz RTX 4080 12GB 32GB DDR5 1TB SSD Win 11
7aff00b2ab,183000,asus,TUF A15,7.0,16,15.6,512,8,4050.0,0.0,0,"Asus TUF A15 2023 FA507NU Ryzen 7 7735HS / RTX 4050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display"
9bb0fb009d,44999,dell,Latitude E7480,5.0,8,14.0,256,2,,0.0,0,Dell Latitude E7480 I5-7th Gen 256 GB SSD 8 GB RAM 14 Inch Screen Ultrabook
c0d77e9896,85999,lenovo,IdeaPad Flex,5.0,8,14.0,512,6,2000.0,0.0,0,"Lenovo IdeaPad Flex 5 AMD Ryzen 5 7530U 14"" (35.5cm) WUXGA+ IPS 2-in-1 Laptop (8GB/512GB SSD/Win 11/Office 2021/Backlit KB/FPR/FHD Camera"
973fb76022,62500,acer,NITRO 5,5.0,8,15.6,512,6,2800.0,0.0,0,ACER NITRO 5 AMD Ryzen 5 6600H 8GB Ram 512GB SSD 15.6 FHD IPS 144Hz Slim Bezel Display NVIDIA GeForce RTX 3050TI 4GB Graphics
bb742ef5a1,120000,acer,Aspire 5,5.0,8,14.0,512,6,,0.0,0,"Acer Aspire 5 2023 13th Gen i5 / NVIDIA RTX 2040 / 8GB RAM / 512GB SSD / 14""WUXGA FHD Display / 2 Years Warranty"
7f8685869c,65999,dell,Inspiron 3520,5.0,8,15.0,512,2,,0.0,0,"Dell Inspiron 3520 i5 12th Gen | 8GB RAM | 512GB SSD | 15.6"" 120Hz FHD | Black"
3b8ee92fd5,62000,lenovo,Ideapad 1,5.0,8,14.0,256,6,,0.0,0,Lenovo Ideapad 1 Ryzen 5 7520U 8Gb DDR5 5500Mhz 256Gb NVME 14 Inch Display
c44b848c64,65000,msi,Modern 15,5.0,8,15.6,512,6,,0.0,0,"MSI Modern 15 A4SX Ryzen 5 4500U / AMD Radeon Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
418f8557dd,148999,hp,Elite x360,7.0,16,13.3,512,10,2800.0,0.0,0,HP Elite x360 830 13 inch G9 2-in-1 Notebook PC
a6838a922b,119999,acer,Aspire A514,5.0,8,14.0,256,6,,0.0,0,Acer Aspire A514-54-i5 11th Gen/8GB RAM/256GB SSD/14″ FHD Laptop
34d9570a6a,110000,lenovo,LOQ Gaming,5.0,8,15.6,1024,8,3050.0,0.0,0,"Lenovo LOQ Gaming Laptop 2023 i5 13th gen | RTX 3050 | 8GB RAM | 1TB SSD | 15.6"" FHD 144Hz display"
100249eb17,79998,acer,Aspire 5,5.0,8,15.6,512,6,,0.0,0,"Acer Aspire 5 Intel Core i5 13th Gen 8GB Ram 512GB SSD 15.6""FHD"
3edadfed2f,194999,lenovo,Legion Slim,7.0,16,15.6,512,8,3060.0,0.0,0,"Lenovo Legion Slim 7i | I7-12700H processor | 16GB DDR5 RAM | 512GB SSD | RTX 3060 with 6gb GDDR6 GPU | 16"" WQXGA Display with 165Hz Refresh rate"
fbe5428090,72000,acer,"Aspire 5,",5.0,8,15.6,512,8,,0.0,0,"Acer Aspire 5, I5 13 Gen, 8 Gb Ram, 512 Gb Ssd"
50e367c895,30990,lenovo,V14 Celeron,2.0,4,14.0,256,2,,0.0,0,"Lenovo V14 Celeron | 4GB RAM | 256GB SSD | 14"" HD Display Laptop"
3a65de1c2c,94999,hp,Probook 440,5.0,8,14.0,512,10,,0.0,0,HP Probook 440 G10 I5/13th Gen/8GB RAM/512GB SSD/14 FHD
ad05f6eda9,77000,lenovo,Ideapad 3,5.0,4,14.0,1024,4,,0.0,0,"Lenovo Ideapad 3 i5 10th Gen / 4GB RAM / 1TB HDD / 14"" FHD Display Laptop"
fa167b391c,78000,acer,Aspire A14,5.0,8,14.0,512,10,,0.0,0,Acer Aspire A14 Core 5 14 Gen Laptop 8GB Ram 512Gb 14 inch FHD Display
9ae83ceec1,51999,hp,15 i3,3.0,8,15.6,256,4,,0.0,0,"HP 15 i3 1215U | 8GB DDR4 | 256GB SSD | 15.6"" FHD | FPR | Win 11 | Silver"
6ee467a5c4,99990,lenovo,Flex 7,5.0,8,14.0,512,10,,0.0,0,"Lenovo Flex 7 Core i5 12th Gen/ 8GB RAM/512GBSSD/14"" 2.2K Display Touch 360/Touch Pen /Win 11"
0c58a77d01,114999,acer,Nitro 5,7.0,8,15.6,512,8,3050.0,0.0,0,"Acer Nitro 5 2023 | AMD Ryzen 7 - 6800H Processor | 8GB RAM | 512GB SSD | NVIDIA RTX 3050Ti Graphics | 15.6"" FHD 144Hz Display | Acer Nitro | Gaming Laptop | Black"
4fd43cf97f,84990,dell,Vostro 3520,5.0,16,15.6,512,10,,0.0,0,"Dell Vostro 3520 Core i5 12th Gen /16GB RAM/512GBSSD/15.6""FHD/ Nvidia MX550 2GB GFX"
4e69ca77b3,59000,dell,Vostro 3520(Intel,5.0,8,15.6,256,8,1500.0,0.0,0,"Dell Vostro 3520(Intel core i5-1235U Processor/256GB SSD/8GB RAM/Intel UHD graphics Card/15.6"" FHD Display)"
7bf4146fd5,49999,acer,Aspire Lite,3.0,8,14.0,512,8,1500.0,0.0,0,Acer Aspire Lite (Intel Core i3 N300 Processor | 8GB DDR5 RAM | 512GB NVMe Gen4 SSD | 14-inch WUXGA (1920 x 1200) Display
5dc2215466,75000,asus,Expertbook B1402CBA,5.0,8,14.0,512,10,2800.0,0.0,0,"Asus Expertbook-B1402CBA Intel Core I5 12th Gen 8GB Ram 512GB SSD 14.0""FHD Backlit Fingersensor"
8db8b34f9b,57999,acer,Aspire 3,5.0,8,15.6,512,8,2800.0,0.0,0,Acer Aspire 3 Ryzen 5 7520 Series 8Gb Ram 512 Gb SSD
283379d4c3,44898,lenovo,IP 1,3.0,4,15.6,256,4,2000.0,0.0,0,Lenovo IP 1 Ryzen 3 7320U 4GB RAM/256GB SSD/15.6 Display
8f24e6f0c4,57000,acer,Extensa Laptop,5.0,8,15.6,512,6,,0.0,0,"Acer Extensa Laptop AMD Ryzen 5-7520U Quad-Core Processor (Windows 11 Home/8 (1*8) GB/512 GB SSD) EX215-23, 39.6 cm (15.6"") Full HD Display"
ec53eea606,104990,asus,Expertbook B1402,7.0,16,14.0,512,10,,0.0,0,"Asus Expertbook B1402 i7 13th Gen | 16GB RAM | 512GB ssd | 14"" FHD Screen | Backlit Keyboard | FP Laptop"
80f47b64d5,85999,hp,Pavilion 14,5.0,8,14.0,256,6,,0.0,0,"HP Pavilion 14 X360 Intel Core i5 12th Generation 8GB Ram256GB SSD 14.0"" Touch 360"
d1205adfe6,57999,lenovo,Ideapad 1,5.0,8,15.6,256,6,,0.0,0,"Lenovo Ideapad 1 Ryzen 5 7520U | 8GB DDR5 | 256GB SSD | 15.6"" FHD | Cloud Grey"
4f3381cbef,110000,hp,Laptop 15s,5.0,8,15.6,512,10,,0.0,0,HP Laptop 15s-fq5295nia intel Core i5-1235U 12th GEN 8GB Ram 512GB SD 15.6 FHD Display
8239eb1801,74999,dell,Vostro 3500,5.0,8,15.6,1024,6,,0.0,0,"Dell Vostro 3500 i5 11th Gen | 8GB RAM | 256GB SSD | 1TB HDD | MX330 2GB Graphics | 15.6"" FHD Display"
ffd4a74c78,105000,asus,Vivobook S13,5.0,8,13.3,512,4,,0.0,0,"Asus Vivobook S13 S333Ea i5 11th Gen 8GB RAM 512GB SSD Iris Xe Graphics 13.3"" FHD Display"
43834df971,185000,dell,Inspiron 7300,7.0,16,13.3,1024,4,2800.0,0.0,0,Dell Inspiron 7300 I7 11th Gen / 16GB RAM / 1TB SSD / 13.3'' FHD Display
3363f2efac,72498,lenovo,V15 Intel,5.0,8,15.6,256,4,,0.0,0,"Lenovo V15 Intel Core i5-1235U, 8GB RAM 256GB SSD, 15.6""FHD"
6f12d48ebf,52999,dell,Vostro 3520,3.0,8,15.6,512,6,2800.0,0.0,0,Dell Vostro 3520 Intel Core i3 12th Generation 1215U – 8GB DDR4 RAM – 512GB SSD Storage – Intel UHD Graphics – 15.6″ FHD 120Hz Display – Black
a29816f7c6,65990,acer,Aspire 3,5.0,8,15.6,512,4,,0.0,0,"Acer Aspire 3 Ryzen 5 7520U/ 8 GB DDR5 RAM/ 512 GB SSD NVME/15.6"" FHD/Win 11"
0e082ffda2,179999,acer,Swift Go,7.0,16,14.0,1024,8,,0.0,0,Acer Swift Go 14 AI Powered EVO Intel Core Ultra 7 Processor 155H – 16GB DDR5 RAM – 1TB NVMe Gen 4 SSD – Intel ARC Graphics – 14″ ( 1920 x 1200 ) TouchScreen Display – Backlit Keyboard – Fingerprint – Windows 11 Home – Silver
c0e3037b5b,45490,dell,Vostro 3400,3.0,8,14.0,512,4,,0.0,0,Dell Vostro 3400 i3 11th Gen 8GB RAM 256GB SSD 14 FHD
ed585afd59,74000,acer,Aspire 3/,5.0,8,15.6,512,4,,0.0,0,Acer Aspire 3/ Ryzen 5-5500U / 15.6″ Full HD / 8GB RAM / 512GB SSD
40f19aa7c1,160000,acer,nitro 5,7.0,16,15.6,512,8,4060.0,0.0,0,Acer nitro 5 Intel core i7 12 gen /16gb DDR5 Ram /512gb NVME SSD / Nvidia Geforce RTX 4060 (8GB ) Graphics / 15.6 inch FHD IPS 144Hz Display
d403c9631b,93990,hp,ProBook 440,5.0,8,14.0,256,10,,0.0,0,"HP ProBook 440 G9 Core i5 12th Gen/8GB RAM/256GB SSD/14"" Screen/Win 10 Pro/Fingerprint(Business Series)"
9f17a355bd,85000,acer,Aspire 5,5.0,8,15.6,512,10,1500.0,0.0,0,"Acer Aspire 5 2023 13th Gen i5 / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
6e213cfdf5,66999,asus,Vivobook Go,5.0,8,15.6,512,6,,0.0,0,"ASUS Vivobook Go E1504 2023 Ryzen 5 7520 | 8GB RAM | 512GB SSD | 15.6"" FHD display | 2 Years Warranty"
9383fadc26,84999,lenovo,ThinkBook 14,5.0,8,14.0,512,10,1500.0,0.0,0,Lenovo ThinkBook 14 12th Gen Intel Core i5-1235U Processor | 8GB RAM | 512GB SSD | Integrated Intel UHD Graphics Card | 14-inch FHD IPS Display | Lenovo Laptop | Laptop | Grey
a382438f47,129990,hp,Envy x360,7.0,16,14.0,1024,10,,0.0,0,"HP Envy x360 14 i7 13th Gen 16GB RAM 1TB SSD 14"" FHD Touch Screen Display"
48fbc3de4f,104999,dell,Inspiron 2,5.0,8,14.0,512,4,,0.0,0,"Dell Inspiron 2-IN-1 AMD Ryzen™ 5 7530U/ 8GB Ram/ 512GB SSD/ WIN11/ TOUCHSCREEN/ LAVENDER BLUE Backlit/ Keyboard FP Reader/ 14"" (1920x1200)"
c8e3fe49b4,308590,lenovo,Legion Pro,9.0,16,16.0,1024,10,4070.0,0.0,0,"Lenovo Legion Pro 5i / i9-13900HX / RTX 4070 8GB / 16GB RAM / 1TB SSD / 16"" Display 240Hz"
7f6e0411f6,139999,acer,Nitro V,7.0,16,15.6,512,8,4050.0,0.0,0,"Acer Nitro V 15 2023 i7 13620H | RTX 4050 6GB | 16GB RAM | 512GB SSD | 15.6"" FHD 144Hz display"
2d69bb9601,146666,asus,TUF Gaming,5.0,8,15.6,512,12,3050.0,0.0,0,"Asus TUF Gaming F15 FX507ZC4 (2023)- (i5, 12th Gen 12500H, RTX 3050 Graphics, 8 Gb RAM, 512 Gb SSD, 15.6"" FHD 144Hz Display, Windows 11, Backpack, Mouse"
9fc762851d,555555,asus,2023 Zenbook,7.0,16,17.3,1024,8,,0.0,0,"Asus 2023 Zenbook 17 Fold Oled Ux9702Aa-Md007W - New 17.3 Inch,16Gb/1Tb,Amd"
7951974fb6,63499,lenovo,Ideapad 3,5.0,8,15.6,256,4,,0.0,0,"Lenovo Ideapad 3 Intel Core i5 11th Gen - 8GB DDR4 RAM - 256GB NVMe SSD - Intel Iris Xe Graphics - 15.6"" FHD Display - Grey"
dedc648e66,112000,dell,Latitude 3410,5.0,8,14.0,256,4,,0.0,0,"Dell Latitude 3410 i5/ 10th Gen/ 8GB/ 256 GB SSD/ 14"" Laptop"
1894b322b6,135990,dell,Latitude 5330,7.0,16,13.3,512,10,2800.0,0.0,0,"Dell Latitude 5330 Core i7 12th Gen/ 16 GB RAM/ 512GB SSD/13.3"" FHD IPS/Backlit Keyboard/ Win 11 Pro"
b8e4e5f2a7,51000,dell,Vostro 3520,3.0,8,15.6,512,8,1500.0,0.0,0,Dell Vostro 3520 I3-1215U (6 cores) 8GB RAM/512GB SSD/15.6 Display
f041691269,109999,acer,Nitro V,5.0,8,15.6,512,6,3050.0,0.0,0,"Acer Nitro V 15 2023 i5 13420H | RTX 3050 6GB | 8GB RAM | 512GB SSD | 15.6"" FHD 144Hz display |"
31d873116e,118000,lenovo,Yoga 6,7.0,16,13.3,512,8,2800.0,0.0,0,"Lenovo Yoga 6 2023 2-in-1 Laptop 13.3"" (1920x1200) IPS Touchscreen| 8-Core AMD Ryzen 7 7730U |16GB RAM| 512GB SSD| AMD Radeon Graphics| Wi-Fi 6| Backlit Keyboard |Fingerprint| Windows 11 Home"
e577369e44,90000,asus,Vivobook M1502Q,7.0,16,15.6,512,6,2800.0,0.0,0,Asus Vivobook M1502Q / Ryzen 7 5800H / 16GB DDR4 Ram /512gbssd / 15inch FHD Display
55cf949def,115000,dell,G3 G3500,5.0,8,15.6,512,6,,0.0,0,"Dell G3 G3500 i5 10th Gen / 8GB RAM / 512GB SSD / NVIDIA GTX 1650TI / 15.6"" 120Hz FHD Display"
2fe34d71fa,110000,hp,Envy 13,5.0,8,13.3,256,4,,0.0,0,HP Envy 13 Core i5 10th Gen 8GB RAM 256 GB SSD 13.3” FHD Display
453dfee158,56750,lenovo,ideapad 1,5.0,8,14.0,256,6,,0.0,0,Lenovo ideapad 1 Amd Ryzen5 7520U Ram 8GB/256 14 Inch
f7b1af8ec3,118990,lenovo,Flex 5,7.0,8,14.0,1024,8,,0.0,0,Lenovo Flex 5 14 AMD Ryzen™ 7 7730U 16GB RAM 1TB SSD 14” WUXGA-Touch x 360 Rotate Laptop
b71eca27c7,79990,dell,Latitude 3420,5.0,8,14.0,512,4,,0.0,0,"Dell Latitude 3420 Core i5 1135G7 11th Gen/8 GB RAM/512 GB NVME/14"" FHD/ Win 11 Professional Genuine/ Business Series"
5912a6d172,105000,hp,Envy x360,5.0,8,14.0,512,10,,0.0,0,"HP Envy x360 14 i5 13th Gen \ 8GB RAM \ 512GB SSD \ 14"" FHD 360 Touch Screen Display"
6bd21b95ff,78000,hp,15 EF2126,5.0,8,15.6,512,6,,0.0,0,HP 15-EF2126 RYZEN 5 5500U 8GB RAM 512 GB SSD AMD Radeon Graphic 15.6’’ FHD Edge To Edge Display
e1441d4327,62500,acer,I3 13th,3.0,8,15.6,512,4,,0.0,0,Acer I3 13th Gen 8Gb 512Gb 15.6 Display
8b4c2ecd83,71990,lenovo,IP Slim,5.0,8,15.6,512,8,1500.0,0.0,0,"Lenovo IP Slim 3 Core i5 13th Gen 13420H/ 8GB DDR 5 RAM/512 GB SSD/15.6"" FHD/Win 11"
ce1971262a,72000,hp,Pavilion Aero,5.0,16,13.3,512,6,,0.0,0,HP Pavilion Aero 13 With Ryzen 5 5500U Processor 13.3 Inch WuXA Display 16GB RAM 512GB ROM
fbf0b87b77,67500,lenovo,IdeaPad Slim,5.0,8,14.0,512,8,2800.0,0.0,0,Lenovo IdeaPad Slim 3I (12th Gen Intel Core i5 12450H Processor | 8GB RAM | 512GB SSD
d715e31d4e,89999,hp,Pavilion 14,5.0,8,14.0,256,10,,0.0,0,HP Pavilion 14 x360 2-in-1 Intel Core i5 13th Gen – 8GB DDR4 RAM – 256GB NVMe SSD – 14″ FHD TouchScreen Display – Windows 11 – FingerPrint Reader
e815dc4551,61999,acer,Aspire 3,5.0,8,15.6,512,4,2000.0,0.0,0,"Acer Aspire 3 15 Ryzen 5 7520U 2023 - 8GB DDR5 RAM- 512GB PCLe NVMe SSD - AMD Radeon Graphics - 15.6"" FHD Display - Silver"
9d5ea17237,93000,hp,15 eh1071Auryzen,7.0,8,15.6,512,8,,0.0,0,"HP 15-eh1071Auryzen 7 5700U / AMD / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
1f0673a6fb,87000,hp,15s du2101TU,5.0,8,15.6,1024,4,,0.0,0,HP 15s-du2101TU
263031cabe,93990,acer,Nitro16 (AN16,7.0,16,16.0,1024,8,4050.0,0.0,0,"Acer Nitro16 (AN16-41-R418) - AMD Ryzen™ 7 7840HS, 16""WQXGA IPS SlimBezel 165Hz DDS, SO16GBV56 Memory, 1024GB PCIe NVMe SED SSD, NVIDIA® GeForce RTX™ 4050 6GB, Win 11 SL, 2 Years Warranty (Acer by Mercantile)"
1afcf90a3c,55750,lenovo,Ideapad 1,3.0,8,14.1,256,4,,0.0,0,Lenovo Ideapad 1 I3 13th Gen Ram 8Gb/256Gb
f6a9bdc787,59000,dell,Inspiron 3511,5.0,8,15.6,512,4,,0.0,0,"Dell Inspiron 3511 i5 11th generation /8gb RAM/256gb SSD/15.6"" FHD"
678c6c36a5,92000,dell,Inspiron 3511,5.0,8,15.6,512,8,,0.0,0,"Dell Inspiron 3511 i5 11th Gen / Nvidia MX350 Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
19cb1c95f6,55499,acer,Aspire 5,5.0,8,15.6,1024,6,,0.0,0,Acer Aspire 5 With i5 11th Gen Processor 15.6 Inch Full HD Display 8GB RAM 256GB/1TB ROM
2cb3f1ad67,388888,asus,2023 Zenbook,9.0,32,14.1,1024,10,,0.0,0,"Asus 2023 Zenbook Pro 14 Duo Oled Ux8402Ze-M3022W - New 14.5+12.7 Inch,32Gb/1Tb,Intel Core I9"
523cd5b91a,54000,lenovo,Ideapad 3,3.0,8,14.0,256,2,1500.0,0.0,0,Lenovo Ideapad 3 | Core i3- 1115G4 | 8GB RAM | 256GB SSD | 14” FHD
98886ed2cc,62000,dell,Vostro 3401,3.0,8,14.0,256,8,1500.0,0.0,0,"Dell Vostro 3401 i3 11th Gen/ 8GB/ 256GB SSD/ 14"" Laptop"
921d4904cf,38000,dell,Lattitude 5490,5.0,8,14.0,256,8,,0.0,0,Dell Lattitude 5490 Core I5 8th Gen /8gb Ram /256gb Ssd Laptop
3915d89767,99999,asus,Vivobook 15,7.0,8,15.6,512,8,2800.0,0.0,0,"ASUS Vivobook 15 X1504Z | 15.6"" Full HD Laptop | Intel i7-1255U | 8GB RAM | 512GB SSD | Backlit Keyboard |"
23d9e39b2f,56900,acer,aspire 3,5.0,8,15.6,512,8,,0.0,0,"Acer aspire 3 AMD Ryzen 5 7520U, 8GB RAM, 512GB SSD, 15.6 FHD, Integrated AMD Graphics, Silver, DOS"
1a860ff8e7,464000,dell,XPS 15,9.0,32,15.6,1024,10,4050.0,0.0,0,Dell XPS 15 9530 - i9 13900H | 32GB | 1TB SSD | NVIDIA RTX 4060 8GB | Backlit Keyboard | Touch | 3.5K | Office | 2 Years Warranty
7c020c79e4,60000,acer,A315 35,2.0,4,15.6,1024,4,,0.0,0,Acer A315-35-C8IE Processor: Intel Celeron N5100 Memory: 4GB RAM Storage: 1 TB SSD Screen: 15.6”FHD OS: Win 10
9fc19770a3,99999,asus,VIVOBOOK X1504Z,5.0,16,15.6,1024,10,,0.0,0,ASUS VIVOBOOK X1504Z i5-1235U 12th gen 16GB Ram 1TB SSD 15.6 FHD Display
8187808e8a,85999,hp,NoteBook 15,5.0,8,15.6,512,10,2800.0,0.0,0,"HP NoteBook 15-fd0211nia | 13th Gen Intel Core i5-1335U Processor | 8GB DDR4 RAM | 512GB NVMe SSD | Intel Iris Xe Graphics Card | 15.6"" FHD (1920 x 1080) Display | Deca Core | 1 Year Warranty | Natural Silver | Laptop"
5e511fa6e9,140999,msi,Cyborg 15,7.0,16,15.6,512,14,4050.0,0.0,0,"MSI Cyborg 15 I7-13gen, 16GB RAM, 512 SSD, RTX 4050 with 6 gb Screen Size (Inch"") 15.6-inch"
2bace0ec77,45499,dell,Latitude E5400,5.0,8,14.0,256,4,,0.0,0,"Dell Latitude E5400 I5-8th Gen | 8 GB RAM | 256 GB SSD | 14"" Screen"
399bfa8f5a,124999,hp,15s ,5.0,8,15.6,512,4,,0.0,0,HP 15s- fq4021TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home)
722b0c8b8c,74000,lenovo,IdeaPad 1,7.0,8,14.0,512,8,2000.0,0.0,0,Lenovo IdeaPad 1 Ryzen 7-7520U 2023 8Gb Ram 512GB SSD 14 Inch Display 1 year warranty
4383ea288b,119999,asus,ZenBook Laptop[UM3402Y],7.0,16,14.0,512,8,,0.0,0,"ASUS ZenBook Laptop[UM3402Y] 14” 2.8K OLED Display, AMD Ryzen 7-7730U CPU 16GB RAM, 512GB PCIEG3"
205db8790a,109990,acer,Nitro V,5.0,8,15.6,512,6,3050.0,0.0,0,"Acer Nitro V 15 Core i5 13320H 13th Gen/ 8GB DDR5 RAM/ 512GB SSD /15.6 "" FHD 144HZ IPS Display/ NVidia RTX 3050 6GB GFX/ Backlit Keyboard//Win 11"
16efb33809,185000,asus,Vivobook Tp470,3.0,8,14.0,256,4,2800.0,0.0,0,Asus Vivobook Tp470 With i3 11th Processor 14 Inch FHD X360 Tch Display 8GB RAM 256GB ROM
b75a308e9a,57999,asus,Vivobook Go,3.0,8,14.0,256,8,1500.0,0.0,0,"ASUS Vivobook Go E1404GA - (Intel i3 13th Gen N305, 14"" FHD Display, 8GB RAM, 256GB SSD, Fingerprint, Bagpack"
2b9d17af35,72000,lenovo,IdeaPad 1,5.0,8,14.0,256,6,,0.0,0,Lenovo IdeaPad 1 I5 13Th Gen /8Gb Ram /256Gb SSD 14 Inch
429accd3d6,183333,asus,TUF Gaming,7.0,8,15.6,512,8,4050.0,0.0,0,"ASUS TUF Gaming A15 (2023) FA507NU - 7TH, AMD Ryzen™ 7 7735HS, 8 GB RAM, 512GB SSD, NVIDIA® GeForce RTX™ 4050, 15.6-inch FHD 144 Hz Display, Win 11, // Nagmani International"
7886fcfb5e,71999,lenovo,V14 G2,5.0,8,14.0,256,6,,0.0,0,"Lenovo V14 G2 ITL 82KA00KNUS 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Black"
f08f8f9e04,36998,lenovo,Ideapad 1,2.0,8,15.6,256,2,1500.0,0.0,0,"Lenovo Ideapad 1 15lGL7 11thGen Intel Celeron N4020 8GB DDR4 RAM 256GB SSD 15.6""' HD Display"
3d69bb0c35,113000,asus,VivoBook 15X,5.0,8,15.6,512,10,2800.0,0.0,0,Asus VivoBook 15X OLED 2023 X1503ZA i5-12500H / 8GB RAM/ 512GB SSD / 15.6'' OLED FHD Display / Backlit Keyboard
f36735bc5c,72999,dell,Vostro 3400,5.0,8,14.0,1024,4,2800.0,0.0,0,Dell Vostro 3400 / Core I5 11th Gen / 8GB / 256GB SSD /1TB HDD/ MX330 2GB / 14 Inch
44ba5914a5,65500,dell,Vostro 3510,3.0,4,15.6,1024,4,,0.0,0,"Dell Vostro 3510 i3 11th Gen / 4GB RAM / 1TB HDD / 15.6"" HD Display"
79f8e0a654,148000,acer,Aspire 3,5.0,16,14.0,512,10,2800.0,0.0,0,ACER Aspire 3 14 Rayzen7 5 7520U 16GB Ram 512GB SSD 14inch FHD Display AMD Radeon Graphics
4c8d106733,62999,acer,Aspire 3,5.0,8,15.6,512,4,2800.0,0.0,0,Acer Aspire 3 I5-11th Gen-8GB RAM-512GB SSD -15.6FHD
cd8fee1032,79500,dell,Vostro 3400,5.0,8,14.0,256,6,,0.0,0,Dell Vostro 3400 Laptop
beba3c16b4,79500,hp,Notebook 15S,5.0,8,15.6,512,10,2800.0,0.0,0,HP Notebook 15S FQ5022NE (Intel Core i5 - 1235U Processor | 8GB RAM | 512GB SSD
9542105828,79990,lenovo,IP3 Ryzen,7.0,8,14.0,256,8,,0.0,0,"Lenovo IP3 Ryzen 7 5700U/8GB RAM/256GB SSD/14"" FHD"
cf66db0ffd,66000,dell,Vostro 3510,5.0,8,15.6,256,4,,0.0,0,"Dell Vostro 3510 I5 11 Gen, 8 Gb Ddr4 Ram, 256 Gb Ssd, 2.40 Ghz To 4.20 Ghz"
7dbf4baf1b,53999,hp,14s Laptop,3.0,8,14.0,256,6,1500.0,0.0,0,HP 14s Laptop i3 1215U 12th Gen|8GB RAM|256GB SSD|14″ HD Screen| Integrated Graphics
610a18ace4,99999,asus,VivoBook 14X,7.0,16,14.0,1024,8,2800.0,0.0,0,Asus VivoBook 14X AMD Ryzen 7 7730U Processor – 16GB DDR4 RAM – 1TB NVMe SSD – AMD Radeon Graphics – 14″ WUXGA ( 1920 x 1200 ) Display – Windows 11 – Black
