price,brand,model,processor,ram memory,display size,storage capacity,cpu cores,graphics card,graphics memory,rating,reviews,name
105000,hp,Envy x360,Intel Core i5,8,14,512,Deca Core,,,0.0,0,"HP Envy x360 14 i5 13th Gen \ 8GB RAM \ 512GB SSD \ 14"" FHD 360 Touch Screen Display"
78000,hp,15 EF2126,Ryzen 5,8,15.6,512,Quad Core,,,0.0,0,HP 15-EF2126 RYZEN 5 5500U 8GB RAM 512 GB SSD AMD Radeon Graphic 15.6’’ FHD Edge To Edge Display
62500,acer,I3 13th,Intel Core i3,8,15.6,512,Not Specified,,,0.0,0,Acer I3 13th Gen 8Gb 512Gb 15.6 Display
71990,lenovo,IP Slim,Intel Core i5,8,15.6,512,Octa Core,,,0.0,0,"Lenovo IP Slim 3 Core i5 13th Gen 13420H/ 8GB DDR 5 RAM/512 GB SSD/15.6"" FHD/Win 11"
86000,hp,Pavilion Aero,Ryzen 5,16,13.3,512,Not Specified,,,0.0,0,HP Pavilion Aero 13 With Ryzen 5 5500U Processor 13.3 Inch WuXA Display 16GB RAM 512GB ROM
67500,lenovo,IdeaPad Slim,Intel Core i5,8,14,512,Octa Core,,Integrated Graphics Card,0.0,0,Lenovo IdeaPad Slim 3I (12th Gen Intel Core i5 12450H Processor | 8GB RAM | 512GB SSD
89999,hp,Pavilion 14,Intel Core i5,8,14,256,Deca Core,,,0.0,0,HP Pavilion 14 x360 2-in-1 Intel Core i5 13th Gen – 8GB DDR4 RAM – 256GB NVMe SSD – 14″ FHD TouchScreen Display – Windows 11 – FingerPrint Reader
61999,acer,Aspire 3,AMD,8,15.6,512,Quad Core,,,0.0,0,"Acer Aspire 3 15 Ryzen 5 7520U 2023 - 8GB DDR5 RAM- 512GB PCLe NVMe SSD - AMD Radeon Graphics - 15.6"" FHD Display - Silver"
93000,hp,15 eh1071Auryzen,Ryzen 7,8,15.6,512,Octa Core,,,0.0,0,"HP 15-eh1071Auryzen 7 5700U / AMD / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
87000,hp,15s du2101TU,Intel Core i5,8,15.6,1TB + 256,Quad Core,,,0.0,0,HP 15s-du2101TU
242000,acer,Nitro16 (AN16,AMD,16,Not Specified,Not Specified,Not Specified,,6 ,0.0,0,"Acer Nitro16 (AN16-41-R418) - AMD Ryzen™ 7 7840HS, 16""WQXGA IPS SlimBezel 165Hz DDS, SO16GBV56 Memory, 1024GB PCIe NVMe SED SSD, NVIDIA® GeForce RTX™ 4050 6GB, Win 11 SL, 2 Years Warranty (Acer by Mercantile)"
55750,lenovo,Ideapad 1,Intel Core i3,8,14.1,256,Quad Core,,,0.0,0,Lenovo Ideapad 1 I3 13th Gen Ram 8Gb/256Gb
59000,dell,Inspiron 3511,Intel Core i5,8,15.6,512,Quad Core,,Integrated Graphics Card,0.0,0,"Dell Inspiron 3511 i5 11th generation /8gb RAM/256gb SSD/15.6"" FHD"
92000,dell,Inspiron 3511,Intel Core i5,8,15.6,512,Octa Core,,2,0.0,0,"Dell Inspiron 3511 i5 11th Gen / Nvidia MX350 Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
77000,acer,Aspire 5,Intel® Core™ i5,8,15.6,1TB,Not Specified,,,0.0,0,Acer Aspire 5 With i5 11th Gen Processor 15.6 Inch Full HD Display 8GB RAM 256GB/1TB ROM
388888,asus,2023 Zenbook,Intel Core i9,32,14.1,1TB,Not Specified,,,0.0,0,"Asus 2023 Zenbook Pro 14 Duo Oled Ux8402Ze-M3022W - New 14.5+12.7 Inch,32Gb/1Tb,Intel Core I9"
54000,lenovo,Ideapad 3,Intel Core i3,8,14,256,Dual Core,,,0.0,0,Lenovo Ideapad 3 | Core i3- 1115G4 | 8GB RAM | 256GB SSD | 14” FHD
62000,dell,Vostro 3401,Intel Core i3,8,14,256,Octa Core,,Not Specified,0.0,0,"Dell Vostro 3401 i3 11th Gen/ 8GB/ 256GB SSD/ 14"" Laptop"
38000,dell,Lattitude 5490,Intel Core i5,,,,Octa-core,,,0.0,0,Dell Lattitude 5490 Core I5 8th Gen /8gb Ram /256gb Ssd Laptop
99999,asus,Vivobook 15,Intel Core i7,8,15.6,512,Not Specified,,,0.0,0,"ASUS Vivobook 15 X1504Z | 15.6"" Full HD Laptop | Intel i7-1255U | 8GB RAM | 512GB SSD | Backlit Keyboard |"
58900,acer,aspire 3,AMD,8,15.6,512,Octa Core,,,0.0,0,"Acer aspire 3 AMD Ryzen 5 7520U, 8GB RAM, 512GB SSD, 15.6 FHD, Integrated AMD Graphics, Silver, DOS"
464000,dell,XPS 15,Core i9,32,15.6,1TB,Not Specified,,,0.0,0,Dell XPS 15 9530 - i9 13900H | 32GB | 1TB SSD | NVIDIA RTX 4060 8GB | Backlit Keyboard | Touch | 3.5K | Office | 2 Years Warranty
60000,acer,A315 35,Intel,4,15.6,1TB,Quad Core,,,0.0,0,Acer A315-35-C8IE Processor: Intel Celeron N5100 Memory: 4GB RAM Storage: 1 TB SSD Screen: 15.6”FHD OS: Win 10
80600,asus,VIVOBOOK X1504Z,Intel,16,15.6,1TB,Deca Core,,,0.0,0,ASUS VIVOBOOK X1504Z i5-1235U 12th gen 16GB Ram 1TB SSD 15.6 FHD Display
82000,hp,NoteBook 15,Intel Core i5,8,15.6,512,Deca Core,,,0.0,0,"HP NoteBook 15-fd0211nia | 13th Gen Intel Core i5-1335U Processor | 8GB DDR4 RAM | 512GB NVMe SSD | Intel Iris Xe Graphics Card | 15.6"" FHD (1920 x 1080) Display | Deca Core | 1 Year Warranty | Natural Silver | Laptop"
140999,msi,Cyborg 15,Intel Core i7,16,15.6,512,Not Specified,,,0.0,0,"MSI Cyborg 15 I7-13gen, 16GB RAM, 512 SSD, RTX 4050 with 6 gb Screen Size (Inch"") 15.6-inch"
45499,dell,Latitude E5400,Intel Core i5,8,14,256,Quad Core,,,0.0,0,"Dell Latitude E5400 I5-8th Gen | 8 GB RAM | 256 GB SSD | 14"" Screen"
124999,hp,15s ,Intel Core i5,8,15.6,512,Quad Core,,,0.0,0,HP 15s- fq4021TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home)
74000,lenovo,IdeaPad 1,Ryzen 7 Octa Core,8,14,512,Octa Core,,4,0.0,0,Lenovo IdeaPad 1 Ryzen 7-7520U 2023 8Gb Ram 512GB SSD 14 Inch Display 1 year warranty
119999,asus,ZenBook Laptop[UM3402Y],Ryzen 7,16,14,512,Not Specified,,,0.0,0,"ASUS ZenBook Laptop[UM3402Y] 14” 2.8K OLED Display, AMD Ryzen 7-7730U CPU 16GB RAM, 512GB PCIEG3"
109990,acer,Nitro V,Intel Core i5,8,15.6,512,,,,0.0,0,"Acer Nitro V 15 Core i5 13320H 13th Gen/ 8GB DDR5 RAM/ 512GB SSD /15.6 "" FHD 144HZ IPS Display/ NVidia RTX 3050 6GB GFX/ Backlit Keyboard//Win 11"
74000,asus,Vivobook Tp470,Intel Core i3,8,14,256,Not Specified,,,0.0,0,Asus Vivobook Tp470 With i3 11th Processor 14 Inch FHD X360 Tch Display 8GB RAM 256GB ROM
57999,asus,Vivobook Go,Intel Core i3,8,14,256,Not Specified,,,0.0,0,"ASUS Vivobook Go E1404GA - (Intel i3 13th Gen N305, 14"" FHD Display, 8GB RAM, 256GB SSD, Fingerprint, Bagpack"
72000,lenovo,IdeaPad 1,Intel Core i5,8,14,256,Not Specified,,,0.0,0,Lenovo IdeaPad 1 I5 13Th Gen /8Gb Ram /256Gb SSD 14 Inch
183333,asus,TUF Gaming,Ryzen 7,8,15.6,512,,,,0.0,0,"ASUS TUF Gaming A15 (2023) FA507NU - 7TH, AMD Ryzen™ 7 7735HS, 8 GB RAM, 512GB SSD, NVIDIA® GeForce RTX™ 4050, 15.6-inch FHD 144 Hz Display, Win 11, // Nagmani International"
71999,lenovo,V14 G2,Core i5,8,14,256,Not Specified,,,0.0,0,"Lenovo V14 G2 ITL 82KA00KNUS 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Black"
36998,lenovo,Ideapad 1,Intel Celeron,8,15.6,256,Dual Core,,,0.0,0,"Lenovo Ideapad 1 15lGL7 11thGen Intel Celeron N4020 8GB DDR4 RAM 256GB SSD 15.6""' HD Display"
113000,asus,VivoBook 15X,Not Specified,8,Not Specified,512,Not Specified,,,0.0,0,Asus VivoBook 15X OLED 2023 X1503ZA i5-12500H / 8GB RAM/ 512GB SSD / 15.6'' OLED FHD Display / Backlit Keyboard
72999,dell,Vostro 3400,Intel Core i5,8,14,1TB,Quad Core,,,0.0,0,Dell Vostro 3400 / Core I5 11th Gen / 8GB / 256GB SSD /1TB HDD/ MX330 2GB / 14 Inch
65500,dell,Vostro 3510,Intel Core i3,4,15.6,1TB,Not Specified,,,0.0,0,"Dell Vostro 3510 i3 11th Gen / 4GB RAM / 1TB HDD / 15.6"" HD Display"
72500,acer,Aspire 3,Ryzen 5,16,14,512,Deca Core,,,0.0,0,ACER Aspire 3 14 Rayzen7 5 7520U 16GB Ram 512GB SSD 14inch FHD Display AMD Radeon Graphics
62999,acer,Aspire 3,Intel Core i5,8,15.6,512,Quad Core,,,0.0,0,Acer Aspire 3 I5-11th Gen-8GB RAM-512GB SSD -15.6FHD
79500,dell,Vostro 3400,Intel Core i5,8,14,256,Not Specified,,,0.0,0,Dell Vostro 3400 Laptop
79500,hp,Notebook 15S,Intel Core i5,8,15.6,512,Hexa Core,,Integrated Graphics Card,0.0,0,HP Notebook 15S FQ5022NE (Intel Core i5 - 1235U Processor | 8GB RAM | 512GB SSD
79990,lenovo,IP3 Ryzen,Ryzen 7 Octa Core,8,14,256,Octa Core,,,0.0,0,"Lenovo IP3 Ryzen 7 5700U/8GB RAM/256GB SSD/14"" FHD"
66000,dell,Vostro 3510,Intel Core i5,8,15.6,250,Quad Core,,Not Specified,0.0,0,"Dell Vostro 3510 I5 11 Gen, 8 Gb Ddr4 Ram, 256 Gb Ssd, 2.40 Ghz To 4.20 Ghz"
53999,hp,14s Laptop,Intel Core i3,8,14,256,Quad Core,,Integrated Graphics Card,0.0,0,HP 14s Laptop i3 1215U 12th Gen|8GB RAM|256GB SSD|14″ HD Screen| Integrated Graphics
94999,asus,VivoBook 14X,AMD,16,14,1TB,Octa Core,,,0.0,0,Asus VivoBook 14X AMD Ryzen 7 7730U Processor – 16GB DDR4 RAM – 1TB NVMe SSD – AMD Radeon Graphics – 14″ WUXGA ( 1920 x 1200 ) Display – Windows 11 – Black
139318,lenovo,IdeaPad Gaming,Intel,16,15.6,512,,,,0.0,0,"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/Onyx Grey/2.32Kg)"
62500,dell,Vostro 3520,Intel Core i5,8,15.6,512,Deca Core,,,0.0,0,"Dell Vostro 3520 Core i5 12th Gen /8GB RAM/512GBSSD/15.6""FHD"
48500,lenovo,Idea pad,Intel Core i3,4,14,256,Octa Core,,Integrated Graphics Card,0.0,0,Lenovo Idea pad Slim 3I Intel core I3 12 Gen 4Gb 256GB 14 Inch FHD Display
129000,acer,Nitro 5,Core i5,8,15.6,512,,,,0.0,0,"Acer Nitro 5 2021 Intel i5 10Th Gen / RTX 3060 / 8GB RAM / 512 SSD / 15.6"" FHD 144Hz display"
99999,asus,Zenbook 14X,Intel Core i5,8,14,512,Dodeca Core,,Not Specified,0.0,0,Asus Zenbook 14X OLED Q410 I5-13500H-8GB RAM-512GB SSD-14.5' 2.4K 120Hz Display
85000,hp,Pavilion Laptop,Ryzen 5,8,15.6,512,Hexa Core,,,0.0,0,"HP Pavilion Laptop 15-eh1066AU 49N15PA 8 GB RAM (2 x 4 GB), 512 GB SSD, 15.6"""
108999,dell,Vostro 3500,Intel Core i7,8,15.6,512,Dual Core,,Not Specified,0.0,0,"Dell Vostro 3500 i7 11th Gen / 8GB RAM / 512GB SSD / 15.6"" FHD Display/ MX330 2 GB Graphics"
126400,acer,Aspire 5,Intel Core i5,8,14,1TB,Not Specified,,,0.0,0,"Acer Aspire 5 (A514-54G-52S1) Intel Core i5 -1135G7/8 GB DDR4 RAM/1TB HDD /128GB SSD/NVIDIA GeForce MX350, 2GB-GDDR5/14"" FHD Screen/ Win 10/1-year Warranty - (Acer by Mercantile)"
31000,lenovo,IdeaPad 1,Intel Celeron,4,14,256,Dual Core,,,0.0,0,"Lenovo IdeaPad 1 2023 Laptop | Intel celeron N4020 | 14"" FHD Display | 4GB LPDDR4 | 256GB SSD"
69000,asus,Vivobook Go,Not Specified,8,Not Specified,256,Not Specified,,,0.0,0,"ASUS Vivobook Go E1404GA 2023 Intel i3 13Th Gen 1305 / 8GB RAM / 256GB SSD / 14"" FHD display / Magic NumPad"
68500,dell,"VOSTRO 14""",Intel Core i3,8,14,512,Quad Core,,,0.0,0,"DELL VOSTRO 14"" 3430 | 13th gen I3-1305U | 8GB | 512 SSD | 1yrs warranty"
214999,hp,Spectre X360,Intel Core i7,16,14,512,Quad Core,,,0.0,0,"HP Spectre X360 i7/13Gen/16GB Ram/512GB SSD/Intel Iris Xe Graphic/Win 11 Home/Backlit/ Touchscreen + FR/14""Display"
88000,hp,Pavilion Ryzen,AMD,16,15.6,512,Octa Core,,4,0.0,0,HP Pavilion Ryzen 5 5500U 16Gb Ram 512GB SSD 15.6 Inch
54000,dell,Vostro 3520,Intel Core i3,8,15.6,512,Hexa Core,,,0.0,0,"Dell Vostro 3520 Intel Core i3 12th Gen 8GB Ram 512GB SSD 15.6""FHD 120Hz"
72500,acer,Aspire 3,AMD,8,14,512,Octa Core,,,0.0,0,Acer Aspire 3 AMD Ryzen 7 57000U 8GB Ram 512GB SSD AMD Radeon Graphics 14inch WUXGA IPS Display
83000,acer,A515 45,AMD,4,15.6,,Quad Core,,,0.0,0,Acer A515-45-R0Y4 Processor: AMD Ryzen Memory: 4GB DDR RAM Storage: 256 SSD Screen: 15.6”FHD OS: Win 10
179000,lenovo,ThinkPad L13,Intel Core i5,16,13.3,512,Deca Core,,,0.0,0,Lenovo ThinkPad L13 Gen 3 12th Generation
35000,avita,Celeron N4020,Intel Celeron,4,14.1,256,Dual Core,,,0.0,0,AVITA Celeron N4020
120000,hp,Probook 440,Intel Core i7,8,14,512,Quad Core,,,0.0,0,HP Probook 440 G8 11th Gen Intel Core i7 8 GB RAM 512 GB SSD Backlit Keyboard & FPR Windows 10 Home Genuine 3 Yrs Warranty
36999,asus,E410M 14,Intel,4,14,64,Not Specified,,,0.0,0,"ASUS E410M 14-inch HD 64GB SSD Intel Celeron N4020 (4GB RAM, Windows 10 Home S, HDMI, SD Card Reader) pink, E410MA-202.Blue (Renewed)"
199990,hp,ZBook Firefly,Intel Core i7,16,14,512,Dodeca Core,,,0.0,0,HP ZBook Firefly 14 G9 Core i7-1260P 16GB DDR5 512GB SSD Intel Iris Xe Graphics 14″ FHD UWVA Backlit Keyboard Win11 Pro (Mobile Workstation Business Series)
76500,asus,VIVOBOOK X1502Z,Intel Core i5,8,15.6,512,Octa Core,,,0.0,0,ASUS VIVOBOOK X1502Z i5-12500H 12th GEN 8GB Ram 512GB SSD 15.6 FHD Display
58999,dell,Vostro 3520,Intel Core i5,8,15.6,256,Deca Core,,,0.0,0,"Dell Vostro 3520 | 12th gen Intel Core i5 | 8GB RAM 256GB SSD | 15.6"" FHD | Integrated Intel Graphics | Black"
77900,asus,Vivobook X1402Z,Intel Core i5,8,14,512,Dodeca Core,,,0.0,0,"Asus Vivobook X1402Z Core i5 12th Gen/8GB RAM/512GB SSD/14"" FHD/Backlit Keyboard/Win 11"
90000,msi,Modern 14,AMD,8,14,512,Not Specified,,Not Specified,0.0,0,"MSI Modern 14 B5M, Ryzen™ 7 5700, 14.0"" FHD (1920x1080), 8GB 3200, 256GB NVME"
151200,asus,ROG Strix,Ryzen 7,16,15.6,1TB,,,,0.0,0,ASUS ROG Strix G15 Ryzen 7 6800H 15.6″ WQHD 165Hz 16GB RAM 1TB SSD RTX 3060 6GB
73500,lenovo,IP Slim,Intel Core i5,8,15.6,512,Quad Core,,,0.0,0,"Lenovo IP Slim 3 Core i5 13th Gen 13420H/ 8GB DDR 5 RAM/512 GB SSD/15.6"" FHD/Win 11"
114999,asus,Expertbook Flip,Intel Core i7,16,14,512,Not Specified,,,0.0,0,"Asus Expertbook Flip i7 12th Gen| 16GB RAM | 512GB SSD | 14"" FHD x360 Touch Display| Backlit KB | Stylus Pen"
150000,asus,ZenBook 14x,Intel Core i7,16,14,512,Not Specified,,,0.0,0,"Asus ZenBook 14x Oled | 13th Gen Intel Evo Core i7 | 16GB RAM 512GB SSD | 14.5"" OLED 2.8K Touchscreen | Backlit | Grey | Win 11"
62000,dell,Vostro 3510,Intel Core i3,4,15.6,256,Quad Core,,,0.0,0,Dell Vostro 3510 Core i3 11th Gen 4GB RAM 256GB HDD 15.6” FHD Display
125000,dell,7506 11,Intel Core i5,8,15.6,256,Quad Core,,Not Specified,0.0,0,"Dell 7506 11 Gen/i5/8GB/256GB/15.6"""
59990,lenovo,IP1 Ryzen5,Ryzen 5,8,15.6,512,Quad Core,,,0.0,0,"Lenovo IP1 Ryzen5 7520U/ 8GB DDR5 RAM/512GB SSD/15.6"" FHD"
34500,lenovo,Laptop Intel,Intel Celeron,4,15.6,256,Dual Core,,Integrated Graphics Card,0.0,0,Lenovo Laptop Intel Celeron Processor 4 GB| 256 GB SSD| 15.6'' Display Black
42000,dell,Lattitude 7390,Intel Core i5,,,,Octa-core,,,0.0,0,Dell Lattitude 7390 Touch Screen Core i5 8th Gen Laptop /8gb Ram /256gb Ss
62998,acer,Aspire 3,AMD,8,15.6,512,Quad Core,,,0.0,0,"Acer Aspire 3 2023 Ryzen 5 7520U | 8GB RAM | 512GB SSD | 15.6"" FHD Display | 1 Year Warranty"
53999,dell,Vostro 3520,Intel Core i3,8,15.6,1TB + 256,Not Specified,,,0.0,0,"Dell Vostro 3520 i3 12th Gen | 8GB RAM | 256GB SSD + 1TB HDD | 15.6"" 120Hz FHD Display Laptop"
35000,lenovo,V15 Intel,Intel Celeron,4,15.6,1TB,Dual Core,,,0.0,0,Lenovo V15 Intel Celeron Processor 4 GB RAM 128 GB SSD 15.6 inch Black
78755,dell,Inspiron 15,AMD,8,15.6,256,Not Specified,,,0.0,0,Dell Inspiron 15 3515 AMD Ryzen 5 3450U 8GB 256SSD Radeon Vega 8 FHD
87500,dell,Inspiron 15,Intel Core i5,8,15.6,512,Deca Core,,,0.0,0,Dell Inspiron 15 3530 i5 13th Gen - 1335U | 8GB | 512SSD | Intel UHD | FHD
58000,lenovo,"V15 Laptop,",Ryzen 5,8,15.6,512,Quad Core,,Integrated Graphics Card,0.0,0,"Lenovo V15 Laptop, AMD Ryzen 5 7520U, 15.6"" FHD Display, 8GB RAM 512GB SSD, Artic Grey"
74000,lenovo,IdeaPad Slim,Intel Core i5,8,14,512,Deca Core,,Integrated Graphics Card,0.0,0,"Lenovo IdeaPad Slim 3 14 2023 i5 13th Gen | 8GB RAM | 256GB SSD | 14"" FHD display | Backlight Keyboard"
61700,acer,Aspire 3,AMD,8,15.6,512,Quad Core,,,0.0,0,Acer Aspire 3 AMD Ryzen 5 7520U 15.6 FHD Display 8GB Ram 512GB SSD AMD Radeon graphics
86000,lenovo,ThinkBook 14,Intel Core i5,8,14,512,Deca Core,,2,0.0,0,Lenovo ThinkBook 14 (12th Gen Intel Core i5-1235U Processor | 8GB RAM | 512GB SSD | Nvidia MX 550 | 14-inch FHD IPS Display
74500,acer,Aspire 5,Intel Core i5,8,15.6,512,Not Specified,,,0.0,0,"Acer Aspire 5 2023 (13th gen i5-1335U, 8GB, 512GB, 15.6″ FHD)"
77000,dell,Vostro 3510,Intel Core i5,4,15.6,1TB,Quad Core,,,0.0,0,"Dell Vostro 3510 i5 11th Gen / 4GB RAM / 1TB HDD / 15.6"" FHD Display"
85000,acer,Aspire 5,Intel Core i5,8,14,512,Hexa Core,,,0.0,0,"Acer Aspire 5 2021 i5 11th Gen / NVIDIA MX350 Graphics / 8GB RAM / 512GB SSD / 14"" FHD Display"
110000,acer,A315 58G,Intel Core i5,8,15.6,1TB,Quad Core,,,0.0,0,Acer A315-58G-55Xc Intel Core I5-1135G7 Memory:8Gb Ddr Ram Storage:1Tb Hhd Graphics: Mx350 Screen: 15.6”Fhd Screen Os: Win 10
64999,dell,Vostro 3510,Intel,4,15.6,1TB,Not Specified,,,0.0,0,"Dell Vostro 3510 i3 11th Gen / 4GB RAM / 1TB HDD / 15.6"" HD Display"
56990,lenovo,IP1 Ryzen5,Ryzen 5,8,14,256,Quad Core,,,0.0,0,"Lenovo IP1 Ryzen5 7520U/ 8GB DDR5 RAM/256GB SSD/14"" FHD"
135000,asus,Zen Book,Intel Core i5,8,14,512,Quad Core,,,0.0,0,ASUS Zen Book 14 UX425EA Core i5-11th Gen/ 8GB RAM / 512GB SSD / 14'' FHD
124999,dell,Inspiron 14,Intel Core i7,16,14,1TB,Not Specified,,,0.0,0,"Dell Inspiron 14 7430 (Intel Core i7 - 1355U Processor | 16GB DDR5 RAM | 1TB SSD | Fingerprint Scanner | Intel Iris Xe Graphics Card| 14"" FHD Touchscreen 2 in 1 Display | Backlit Keyboard)"
110000,acer,A514 54,Intel Core i5,8,14,256,Quad Core,,,0.0,0,Acer A514-54-542B ntel Core i5-1135G7 Memory: 8GB RAM Storage: 256GB SSD Screen: 14”FHD Screen OS: Win 10
45000,asus,E410M ,Intel,4,14,128,Not Specified,,,0.0,0,"ASUS E410M - 10th Gen, Celeron, 4 GB, 128 GB, 14"", 8 Hour, BLACK, BLUE, GENUINE WIN 10"
82000,acer,Aspire 3,Intel Core i5,8,15.6,256,,,,0.0,0,Acer Aspire 3 Core i5 12th Gen 8GB RAM 256GB SSD 15.6” FHD Display
148000,asus,ZenBook 14,Intel Core i7,16,14,1TB,Deca Core,,Integrated Graphics Card,0.0,0,Asus ZenBook 14 UX3402Z i7 12Gen 1260P / 16 Gb Ram / 1 TB SSD / 14'' 2.8K display / Magic NumPad
87990,acer,Swift 3,Ryzen 7,8,14,512,Octa Core,,,0.0,0,"Acer Swift 3 Laptop /Ryzen 7 5700U/8GB/512 GB/14"" FHD/Backlit Keyboard/Win 10"
73000,dell,Laptop Vostro,Intel Core i5,8,15.6,256,Single Core,,,0.0,0,"Dell Laptop Vostro 3511 i5 11th Gen 15.6"" 8GB 256GB"
195000,msi,Note Book,Intel Core i7,16,Not Specified,512,Not Specified,,,0.0,0,MSI Note Book Katana GF66 110 D
62000,lenovo,Ideapad L340,AMD,4,15.6,1TB,Quad Core,,,0.0,0,Lenovo Ideapad L340-15API AMD R3 3200U 4GB RAM 1TB AMD Radeon 15.6” FHD Display
59990,lenovo,IdeaPad (slim),Intel Celeron,4,15.6,256,Dual Core,,,0.0,0,Lenovo IdeaPad (slim) 3 Intel Celeron N4020 4GB RAM 256GB SSD 15.6″ HD
60000,lenovo,IdeaPad 1,Ryzen 5,8,14,512,Octa Core,,4,0.0,0,Lenovo IdeaPad 1 Ryzen 5-7520U 2023 8Gb Ram 512Gb SSD 14 inch FHD Display 1 Year Warranty
59999,acer,Extensa Laptop,Ryzen 5,8,15.6,512,Not Specified,,,0.0,0,"Acer Extensa Laptop AMD Ryzen 5-7520U Quad-Core Processor (Windows 11 Home/8 (1*8) GB/512 GB SSD) EX215-23, 39.6 cm (15.6"") Full HD Display"
56200,lenovo,IdeaPad 3,Intel Core i3,8,14,256,Hexa Core,,,0.0,0,"Lenovo IdeaPad 3 2023 Intel Core i3-1215U, 6C (2P + 4E)- 8T / 8GB RAM / 256GB M.2 SSD / 14"" FHD display"
46999,acer,Aspire 3,AMD,4,15.6,256,Quad Core,,,0.0,0,"Acer Aspire 3 15 Ryzen 3 7320U 2023 - 4GB DDR5 RAM- 256GB SSD - AMD Radeon Graphics - 15.6"" FHD Display - Silver"
115500,hp,Envy 13,Intel Core i7,8,14,512,Quad Core,,,0.0,0,HP Envy 13 x360 14 ES00 13 2-IN-1 Core™ i5-1335G7 512GB SSD 8 GB
221000,asus,TUF A15,Ryzen 7,16,15.6,1TB,Octa Core,,,0.0,0,"Asus TUF A15 2022 FA507RM Ryzen 7 6800H / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display"
85600,hp,15s du2101TU/,Intel Core i5,8,15.6,256,,,Not Specified,0.0,0,"HP 15s-du2101TU/ 10th Gen / Intel Core i5 / 8GB RAM /256GB SSD /15.6 """
110000,hp,Victus i5,Intel Core i5,16,15.6,512,Octa Core,,,0.0,0,"HP Victus i5 13th Gen | 16GB RAM | 512GB SSD | RTX 3050 6GB | 15.6"" FHD 144Hz Laptop"
37990,lenovo,V15 Laptop/,Intel Celeron,4,15.6,256MB,Dual Core,,,0.0,0,"Lenovo V15 Laptop/ Celeron/ 4GBRAM/256GB SSD/15.6"""
58490,dell,Vostro 3520,Intel Core i5,8,15.6,256,Deca Core,,,0.0,0,"Dell Vostro 3520 i5 12th Gen 8GB 256ssd 15.6"" Laptop"
38500,lenovo,Ideapad 1,Intel Celeron,8,15.6,256,Dual Core,,Integrated Graphics Card,0.0,0,"Lenovo Ideapad 1 15lGL7 11thGen Intel Celeron N4020 8GB DDR4 RAM 256GB SSD 15.6""' HD Display Windows 11 Abyss Blue Laptop"
175000,dell,Vostro 7500,Intel Core i7,16,15.6,512,Quad Core,,,0.0,0,"Dell Vostro 7500 I7 10th Gen / GTX 1650ti Graphics Card / 16GB RAM / 1TB SSD / 15.6"" FHD Display / 97Whr Battery"
110000,acer,Swift 3,Intel Core i7,8,14,512,Quad Core,,,0.0,0,Acer Swift 3 Core i7 11th Gen 8 GB RAM 512GB SSD Intel Iris Graphic 14’’ FHD Display
212990,hp,Elite Book,Intel Core i7,16,13.3,512,Deca Core,,,0.0,0,HP Elite Book X360 830 G10 Core i7-1355U 512GB SSD 16GB RAM 13.3″ FHD 360 Touch WIN11 Pro Backlit Keyboard FP Reader
82000,acer,Aspire 3,Intel Core i5,8,15.6,256,Quad Core,,2,0.0,0,"Acer Aspire 3 intel core i5 11th gen 8GB RAM 256GB SSD Nvdia MX350 2GB Graphics 15.6"" FHD Display"
82000,acer,Aspire 3,Intel Core i5,8,15.6,512,Deca Core,,2,0.0,0,Acer Aspire 3 A315 i5 11Gen / 8Gb Ram / 512Gb SSD NVME / 15.6 inch FHD Display / NVDIA Dedicated Graphics
88000,acer,Swift 3,Ryzen 7 Hexa Core,8,14,512,Hexa Core,,Integrated Graphics Card,0.0,0,"Acer Swift 3 Ryzen7-7500U-8GB/512GB|14""inch Display&Backlit keyboard"
52996,dell,Vostro 3520,Intel Core i3,8,15.6,512,Octa Core,,,0.0,0,Dell Vostro 3520 I3/12th Gen/8GB/512GB SSD/15.6FHD
85000,acer,Aspire 5,Intel Core i5,8,15.6,512,Deca Core,,,0.0,0,"Acer Aspire 5 i5 13th Generation 2023 - 8GB DDR5 RAM - 512GB NVMe SSD - Intel iris Xe Graphics - 15.6"" FHD Display - Steel Grey"
79999,gateway,GWTN156 Ryzen,Ryzen 5,8,15.6,512,Not Specified,,,0.0,0,"GateWay GWTN156 Ryzen 7 3700U I 8GB RAM I 512GB SSD I 15.6"" FHD IPS I Ultra Slim Laptop"
142999,acer,Nitro V,Intel Core i7,16,15.6,1TB,,,,0.0,0,Acer Nitro V 15 Intel Core i7 13th Gen 13620H – 16GB DDR5 RAM – 1TB NVMe SSD – NVIDIA RTX 4050 6GB Graphics – 15.6″ FHD 144Hz Display – Backlit Keyboard – Black
